,year,water,disaster,province,amphur,tambon,maintenance,price,breed,produce
1115,2562,22,26,30.0,9.0,14.0,650.0,14.0,101.0,450.0
1116,2562,28,34,30.0,9.0,6.0,700.0,14.0,101.0,450.0
1117,2562,78,73,30.0,9.0,4.0,335.0,14.0,101.0,450.0
1118,2562,28,29,30.0,9.0,8.0,650.0,14.0,101.0,450.0
1119,2562,51,23,30.0,6.0,11.0,700.0,14.0,101.0,450.0
1120,2562,0,4,30.0,7.0,3.0,650.0,14.0,101.0,450.0
1121,2562,0,3,30.0,7.0,3.0,750.0,14.0,101.0,450.0
1122,2562,0,0,30.0,7.0,5.0,750.0,50.0,101.0,440.0
1123,2562,1,13,30.0,7.0,3.0,800.0,14.0,101.0,450.0
1124,2562,1,0,30.0,15.0,3.0,600.0,14.0,101.0,450.0
1125,2562,42,72,30.0,16.0,1.0,700.0,14.0,101.0,450.0
1126,2562,0,0,94.0,3.0,5.0,1000.0,12.0,101.0,550.0
1127,2562,1,0,94.0,3.0,4.0,730.0,8.0,101.0,405.0
1128,2562,2,0,94.0,9.0,3.0,680.0,10.0,101.0,450.0
1129,2562,11,39,30.0,32.0,4.0,700.0,14.0,101.0,450.0
1130,2562,56,49,30.0,1.0,14.0,600.0,12.0,101.0,450.0
1131,2562,71,49,30.0,13.0,3.0,2036.0,16.08,101.0,450.0
1132,2562,23,12,30.0,13.0,3.0,2036.0,16.8,101.0,450.0
1133,2562,43,72,30.0,8.0,7.0,750.0,14.0,101.0,450.0
1134,2562,28,0,30.0,3.0,4.0,600.0,13.0,101.0,500.0
1135,2562,35,97,30.0,26.0,2.0,600.0,14.0,101.0,460.0
1136,2562,12,21,30.0,29.0,2.0,713.0,18.0,101.0,400.0
1137,2562,9,26,30.0,29.0,2.0,710.0,18.0,101.0,400.0
1138,2562,33,0,32.0,2.0,1.0,1300.0,14.0,101.0,410.0
1139,2562,5,0,32.0,2.0,1.0,1160.0,14.0,101.0,400.0
1140,2562,1,0,32.0,2.0,6.0,684.0,14.0,101.0,400.0
1141,2562,43,0,32.0,2.0,9.0,980.0,15.0,101.0,410.0
1142,2562,3,0,32.0,12.0,9.0,1150.0,13.0,101.0,400.0
1143,2562,4,14,32.0,12.0,6.0,1150.0,13.0,101.0,400.0
1144,2562,5,60,32.0,12.0,2.0,1050.0,13.0,101.0,390.0
1145,2562,2,4,32.0,12.0,2.0,1150.0,13.0,101.0,400.0
1146,2562,32,0,32.0,9.0,6.0,1000.0,14.0,101.0,460.0
1147,2562,100,0,32.0,9.0,6.0,1000.0,15.0,101.0,460.0
1148,2562,14,0,32.0,9.0,12.0,1000.0,14.0,101.0,460.0
1149,2562,31,5,32.0,9.0,3.0,1400.0,14.0,101.0,460.0
1150,2562,26,0,32.0,9.0,14.0,1350.0,14.0,101.0,460.0
1151,2562,19,0,32.0,9.0,3.0,1350.0,14.0,101.0,460.0
1152,2562,38,0,32.0,9.0,3.0,1100.0,15.0,101.0,460.0
1153,2562,41,0,32.0,7.0,1.0,1250.0,15.0,101.0,400.0
1154,2562,102,19,32.0,7.0,9.0,1100.0,13.0,101.0,420.0
1155,2562,14,0,33.0,4.0,14.0,650.0,15.0,101.0,400.0
1156,2562,52,21,49.0,6.0,2.0,400.0,20.0,101.0,400.0
1157,2562,13,12,30.0,18.0,8.0,800.0,14.0,101.0,450.0
1158,2562,57,18,34.0,14.0,10.0,1390.0,15.0,101.0,370.0
1159,2562,50,4,34.0,14.0,5.0,3000.0,15.0,101.0,420.0
1160,2562,2,8,34.0,21.0,3.0,700.0,15.0,101.0,420.0
1161,2562,4,29,34.0,21.0,3.0,800.0,15.0,101.0,420.0
1162,2562,19,9,34.0,21.0,4.0,1250.0,15.0,101.0,420.0
1163,2562,32,0,34.0,26.0,2.0,410.0,16.0,101.0,500.0
1164,2562,24,5,34.0,21.0,4.0,1250.0,15.0,101.0,420.0
1165,2562,29,16,34.0,21.0,4.0,600.0,15.0,101.0,420.0
1166,2562,18,0,33.0,18.0,3.0,6000.0,12.0,101.0,420.0
1167,2562,21,0,44.0,2.0,2.0,600.0,16.0,101.0,250.0
1168,2562,42,19,44.0,11.0,3.0,650.0,13.0,101.0,400.0
1169,2562,39,0,33.0,5.0,22.0,805.0,14.0,101.0,428.0
1170,2562,35,0,33.0,5.0,11.0,904.0,14.0,101.0,438.0
1171,2562,20,0,33.0,5.0,21.0,790.0,13.0,101.0,420.0
1172,2562,12,0,33.0,5.0,8.0,875.0,12.0,101.0,485.0
1173,2562,13,0,33.0,5.0,15.0,863.0,14.0,101.0,487.0
1174,2562,23,0,33.0,5.0,5.0,1267.0,14.0,101.0,383.0
1175,2562,36,0,33.0,5.0,17.0,1086.0,14.0,101.0,454.0
1176,2562,31,0,33.0,5.0,18.0,1015.0,14.0,101.0,438.0
1177,2562,1,0,33.0,15.0,2.0,1145.0,16.0,101.0,275.0
1178,2562,3,0,33.0,3.0,3.0,580.0,14.5,101.0,420.0
1179,2562,24,0,33.0,19.0,2.0,1500.0,22.0,101.0,450.0
1180,2562,2,0,33.0,16.0,8.0,1500.0,13.0,101.0,400.0
1181,2562,27,2,33.0,16.0,2.0,1500.0,12.4,101.0,450.0
1182,2562,0,0,33.0,15.0,4.0,1145.0,16.0,101.0,480.0
1183,2562,25,0,33.0,5.0,5.0,1037.0,13.0,101.0,345.0
1184,2562,0,0,33.0,1.0,27.0,1000.0,12.0,101.0,440.0
1185,2562,4,0,33.0,1.0,19.0,1550.0,12.0,101.0,450.0
1186,2562,0,0,33.0,16.0,8.0,1500.0,13.9,101.0,400.0
1187,2562,0,2,32.0,5.0,8.0,800.0,11.0,101.0,400.0
1188,2562,5,0,33.0,16.0,1.0,645.0,13.0,101.0,132.0
1189,2563,1,0,64.0,7.0,12.0,1400.0,6.5,101.0,800.0
1190,2563,0,0,51.0,6.0,2.0,600.0,14.0,101.0,760.0
1191,2563,1,0,33.0,10.0,25.0,1150.0,20.0,101.0,550.0
1192,2563,0,0,30.0,16.0,6.0,650.0,17.0,101.0,400.0
1193,2563,18,0,50.0,14.0,12.0,1600.0,11.5,101.0,820.0
1194,2563,0,1,33.0,5.0,1.0,500.0,15.0,101.0,456.0
1195,2563,0,3,33.0,14.0,7.0,750.0,13.0,101.0,430.0
1196,2563,0,0,33.0,5.0,13.0,950.0,16.0,101.0,500.0
1197,2563,5,0,33.0,5.0,2.0,900.0,16.0,101.0,500.0
1198,2563,3,0,33.0,5.0,13.0,900.0,16.0,101.0,500.0
1199,2563,0,0,33.0,18.0,2.0,2400.0,13.0,101.0,480.0
1200,2563,0,0,33.0,14.0,5.0,750.0,13.0,101.0,430.0
1201,2563,0,0,33.0,19.0,5.0,1600.0,18.0,101.0,450.0
1202,2563,0,0,33.0,18.0,3.0,2400.0,20.0,101.0,500.0
1203,2563,0,0,33.0,18.0,1.0,2400.0,13.0,101.0,450.0
1204,2563,0,0,31.0,12.0,2.0,950.0,15.0,101.0,500.0
1205,2563,5,0,31.0,12.0,4.0,850.0,15.0,101.0,500.0
1206,2563,0,0,30.0,16.0,9.0,750.0,17.0,101.0,400.0
1207,2563,39,0,95.0,1.0,2.0,700.0,20.0,101.0,450.0
1208,2563,0,0,41.0,1.0,8.0,200.0,20.0,101.0,500.0
1209,2563,0,0,46.0,6.0,2.0,872.0,14.0,101.0,440.0
1210,2563,0,0,46.0,6.0,1.0,872.0,14.0,101.0,440.0
1211,2563,0,0,46.0,6.0,3.0,1300.0,16.0,101.0,460.0
1212,2563,0,0,46.0,6.0,6.0,872.0,14.0,101.0,440.0
1213,2563,0,0,20.0,11.0,2.0,822.0,10.0,101.0,600.0
1214,2563,0,0,64.0,5.0,10.0,720.0,16.0,101.0,820.0
1215,2563,1,0,64.0,4.0,5.0,500.0,6.8,101.0,800.0
1216,2563,5,0,95.0,6.0,9.0,700.0,18.0,101.0,420.0
1217,2563,0,0,70.0,5.0,3.0,260.0,9.5,101.0,850.0
1218,2563,0,0,55.0,11.0,3.0,570.0,9.0,101.0,630.0
1219,2563,0,0,49.0,1.0,5.0,1350.0,12.0,101.0,500.0
1220,2563,0,0,33.0,10.0,22.0,700.0,20.0,101.0,750.0
1221,2563,0,3,33.0,5.0,17.0,750.0,14.0,101.0,460.0
1222,2563,0,4,33.0,5.0,17.0,900.0,14.0,101.0,455.0
1223,2563,0,0,33.0,5.0,17.0,600.0,13.0,101.0,450.0
1224,2563,0,23,33.0,5.0,25.0,750.0,14.0,101.0,418.0
1225,2563,0,3,33.0,5.0,9.0,826.0,13.0,101.0,425.0
1226,2563,0,0,33.0,3.0,3.0,150.0,15.0,101.0,490.0
1227,2563,0,0,33.0,8.0,10.0,150.0,15.0,101.0,420.0
1228,2563,0,12,33.0,17.0,2.0,500.0,12.0,101.0,420.0
1229,2563,1,0,77.0,4.0,4.0,1100.0,15.0,101.0,480.0
1230,2563,0,0,16.0,5.0,8.0,600.0,8.3,101.0,850.0
1231,2563,1,0,33.0,18.0,1.0,2400.0,13.0,101.0,450.0
1232,2563,0,0,33.0,18.0,1.0,2400.0,13.0,101.0,450.0
1233,2563,2,0,34.0,5.0,10.0,998.5,12.0,101.0,227.0
1234,2563,0,0,34.0,14.0,11.0,1800.0,15.0,101.0,370.0
1235,2563,0,0,33.0,18.0,3.0,2400.0,13.0,101.0,420.0
1236,2563,0,0,33.0,5.0,22.0,846.0,13.0,101.0,407.0
1237,2563,0,5,33.0,5.0,11.0,947.0,13.0,101.0,429.0
1238,2563,0,0,33.0,5.0,21.0,845.0,12.0,101.0,458.0
1239,2563,0,17,33.0,5.0,8.0,931.0,12.0,101.0,414.0
1240,2563,0,24,33.0,5.0,15.0,921.0,14.0,101.0,432.0
1241,2563,0,28,33.0,5.0,5.0,850.0,12.0,101.0,383.0
1242,2563,0,2,33.0,5.0,17.0,1120.0,14.0,101.0,455.0
1243,2563,1,8,33.0,5.0,18.0,1050.0,14.0,101.0,406.0
1244,2563,0,7,33.0,5.0,7.0,1144.0,14.0,101.0,447.0
1245,2563,0,0,33.0,14.0,3.0,600.0,12.0,101.0,440.0
1246,2563,0,0,33.0,14.0,1.0,750.0,13.0,101.0,440.0
1247,2563,0,0,33.0,3.0,20.0,820.0,15.0,101.0,465.0
1248,2563,0,0,33.0,3.0,20.0,820.0,15.0,101.0,465.0
1249,2563,0,16,33.0,5.0,5.0,1072.0,14.0,101.0,451.0
1250,2563,0,0,33.0,1.0,11.0,1600.0,13.0,101.0,450.0
1251,2563,0,0,33.0,14.0,1.0,800.0,12.0,101.0,440.0
1252,2563,0,0,33.0,14.0,4.0,400.0,12.0,101.0,440.0
1253,2563,0,0,33.0,14.0,5.0,400.0,12.0,101.0,440.0
1254,2563,0,0,33.0,14.0,5.0,400.0,12.0,101.0,440.0
1255,2838,0,0,34.0,14.0,6.0,944.2,15.6,101.0,368.0
